ipa,link_copyright,other
c_l982,http://www.comune.villanovacanavese.to.it/Home/PaginedelComune/tabid/22902/Default.aspx?ID=1219,Note legali
c_h168,/cartella_per_informazioni/note_legali.aspx,Note Legali
c_b565,http://www.comune.camposano.na.it/index.php?option=com_k2&view=item&id=569,Note Legali
c_g337,http://www.comune.parma.it/note-legali.aspx,Note Legali
c_l081,/zf/index.php/privacy/index/note-legali,Note legali
c_i779,http://www.comune.sogliano.fc.it/note-legali,Note Legali
c_c724,/zf/index.php/privacy/index/note-legali,Note legali
c_M413,/zf/index.php/privacy/index/note-legali,Note legali
c_a963,../../servizi/Menu/dinamica.aspx?idSezione=4381&idArea=10411&idCat=4383&ID=4383&TipoElemento=categoria,Note Legali
c_l202,http://www.comunetonara.gov.it/index.php/info/notelegali,Note legali
c_l08273,/zf/index.php/privacy/index/note-legali,Note legali
c_a430,/zf/index.php/privacy/index/note-legali,Note legali
c_c548,http://www.comune.cervatto.vc.it/Home/PaginedelComune/tabid/14443/Default.aspx?ID=985,Note legali
c_i145,http://www.comune.sansalvatoretelesino.bn.it/index.php/info/notelegali,Note legali
c_d777,noteLegali.php,Note Legali
c_a125,/note-legali,Note legali
c_c118,/attachments/article/339/Note%20legali.pdf,Note Legali
c_l717,/it/utilita/note-legali/,Note legali
c_d327,/zf/index.php/privacy/index/note-legali,Note legali
c_h754,/Il-Comune/Comunicazione/Privacy-e-note-legali/Note-legali,Note legali
c_a826,notelegali.asp,Note Legali
c_e536,https://www.comune.leonforte.en.it/note-legali/,Note legali
c_e022,/giba/zf/index.php/privacy/index/note-legali,Note legali
c_h610,/myportal-servlet-container/search-getpage?template=/regioneveneto/myportal/hierarchicalLifts&type=rve:html-generico&ente=RoveredoGua&scheda=noteLegali&nodeName=NoteLegali.html&source=ALFRESCO&area=Amministrazione,Note Legali
c_e472,http://www.comune.latina.it/category/il-comune/note-legali/,NOTE LEGALI
c_h240,/varie/static/note_legali/,NOTE LEGALI
c_a962,/note-legali,Note Legali
c_e921,/servizi/Menu/dinamica.aspx?ID=27690,Note Legali
c_i451,http://www.comune.sassano.sa.it/pagina563_note-legali.html,Note legali
c_d799,/index.php?option=com_content&view=article&id=128&Itemid=209,Note Legali
c_a574,/myportal-servlet-container/search-getpage?template=/regioneveneto/myportal/hierarchicalLifts&type=rve:html-generico&ente=BagnoloPo&scheda=noteLegali&nodeName=NoteLegali.html&source=ALFRESCO&area=Amministrazione,Note Legali
c_e864,/web/malo/area-istituzionale/area-istituzionale-interna?p_p_id=ALFRESCO_MYPORTAL_CONTENT_PROXY_WAR_myportalportlet_INSTANCE_Yl0I&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&template=/regioneveneto/myportal/hierarchicalLifts&type=rve:html-generico&ente=Malo&scheda=noteLegali&nodeName=NoteLegali.html,Note Legali
c_l346,/servizi/Menu/dinamica.aspx?ID=74229,Note legali
c_a124,/articoli-non-categorizzati/1123-note-legali,Note Legali
c_h755,noteLegali.php,Note Legali
c_i847,http://www.comune.sordevolo.bi.it/Home/PaginedelComune/tabid/25500/Default.aspx?ID=1283,Note legali
c_b358,index.php?id=3,Note legali
c_b708,/on-line/Home/NoteLegali.html,Note Legali
c_a827,#,Note Legali
c_c660,http://www.comune.chiusavecchia.im.it/index.php/note-legali/,Note legali
c_i797,http://www.comune.soleminis.su.it/index.php/info/notelegali,Note legali
c_f462,../sa/sa_p_testo.php?idservizio=10002,Note legali
c_g789,/comune/note_legali_1/default.aspx,Note legali
c_g273,info.php,Note Legali
c_h493,/zf/index.php/privacy/index/note-legali,Note legali
c_d849,http://www.comunegaglianocastelferrato.gov.it/note-legali-3,Note Legali
c_f874,/?channel=pagine_v4&mode=view&id=2,Note Legali
c_g766,index.php?id=3,Note legali
c_l829,http://www.comune.viale.at.it/Home/Pagine-del-Comune?ID=3838,Note legali
c_g336,/zf/index.php/privacy/index/note-legali,Note legali
c_b134,/zf/index.php/privacy/index/note-legali,Note legali
c_i282,index.php?id=3,Note legali
c_c375,http://www.comunecavallerleone.it/Home/Pagine-del-Comune?ID=3013,Note legali
c_i778,/note-legali/,Note Legali
c_f527,/servizi/Menu/dinamica.aspx?ID=1240,Note legali
c_a718,/zf/index.php/privacy/index/note-legali,Note legali
c_c725,index.php?action=index&p=10002,Note legali
c_l604,https://comune.valledoria.ss.it/note-legali,Note legali
c_i056,/zf/index.php/privacy/index/note-legali,Note legali
c_e425,/note-legali/,Note Legali
c_g418,/zf/index.php/privacy/index/note-legali,Note legali
c_m015,,Note legali
c_h647,https://www.comune.sabaudia.lt.it/note-legali/,Note Legali
c_g048,http://www.comune.olmogentile.at.it/Home/Pagine-del-Comune?ID=3741,Note legali
c_e560,/note_legali.html,Note legali
c_m150,note_legali.html,Note legali
c_a870,/zf/index.php/privacy/index/note-legali,Note legali
c_e130,/on-line/Home/PortaleComunale/NoteLegali.html,Note Legali
c_h702,note-legali.html,Note Legali
c_d371,/Comunicazione/Il-Comune-informa/Privacy-e-note-legali,Privacy e note legali
c_l741,../../servizi/Menu/dinamica.aspx?idSezione=18971&idArea=18973&idCat=18985&ID=18985&TipoElemento=categoria,Note Legali
c_i543,https://www.comune.scontrone.aq.it/index.php/note-legali/,Note legali
c_e999,/note-legali,Note legali
c_g224,/informazione/note-legali-del-sito-del-comune-di-padova,Note legali
c_e219,/note_legali.aspx,Note Legali
c_b026,https://www.halleyweb.com/c041006/images/testi/NOTE%20LEGALI.htm,note legali
c_f966,/index.php/il-comune/297-privacy/1030-note-legali,Note legali
c_e649,http://www.comunelodine.gov.it/index.php/info/notelegali,Note legali
c_b476,https://www.comune.camerota.sa.it/note-legali/,Note legali
c_c637,https://www.comune.chignolopo.pv.it/note-legali/,Note legali
c_d058,/zf/index.php/privacy/index/note-legali,Note legali
c_c267,/note-legali/,Note legali
c_b860,/note-legali.html,Note Legali
c_c772,/note-legali.html,Note legali
c_l487,notelegali.aspx,Note Legali
c_c322,/note-legali,Note legali
c_f120,get.asp?v=24A5E5&by=121,Note legali
c_f989,/legal,Note legali
c_h094,/zf/index.php/privacy/index/note-legali,Note legali
c_g361,/c017136/zf/index.php/servizi-aggiuntivi/index/index/idtesto/20132,Note legali
c_b499,https://www.comune.campagnola-emilia.re.it/note-legali/,Note Legali
c_e063,https://www.comune.giussano.mb.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/220,Note legali
c_i943,/zf/index.php/privacy/index/note-legali,Note legali
c_m003,#,Note Legali
c_e433,note-legali-263.html,Note legali
c_i040,http://www.comunesanmichele.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/123,Note legali
c_a535,http://www.comune.bacoli.na.it/pagina563_note-legali.html,Note legali
c_i105,https://comune.sanpietrodimorubio.vr.it/note-legali,Note legali
c_l307,/note-legali,Note Legali
c_d367,note_legali.html,Note legali
c_h714,/zf/index.php/privacy/index/note-legali,Note legali
c_e126,index.php?T1=58,Richiedere la Licenza di pesca
c_b749,/note-legali,Note legali
c_c271,http://www.comune.castelsaraceno.pz.it/?page_id=895,Note Legali
c_f589,/zf/index.php/privacy/index/note-legali,Note legali
c_b899,http://www.comune.casalmaiocco.lo.it/note-legali/,Note legali
c_b933,/comune-caspoggio/cittadini/privacy/note-legali/,Note legali
c_l887,/sezione-informazioni/note-legali,Note legali
c_g662,https://www.comune.pignatarointeramna.fr.it/note-legali,note legali
c_f970,/sezione-informazioni/note-legali,Note legali
c_b030,/note-legali,Note legali
c_f835,/Comune/Il-Comune-informa/Privacy-e-note-legali/Note-legali,Note legali
c_h128,index.php?action=index&p=284,Note Legali
c_b525,/Comune/Comunicazione/Privacy-e-note-legali/Note-legali,Note legali
c_g377,/index.php?option=com_content&view=article&id=621&Itemid=283,Note Legali
c_l868,https://www.comune.vigarano.fe.it/note-legali/,Note legali
c_m280,/index.php?option=com_content&view=article&id=128&Itemid=209,Note Legali
c_h578,/ita/notelegali.asp,Note legali
c_i739,/note-legali,Note legali
c_f566,/c064059/zf/index.php/servizi-aggiuntivi/index/index/idtesto/35,Note Legali
c_i693,/note-legali,"Note Legali, responsabile della pubblicazione"
c_h981,index.php?action=index&p=493,Note Legali
c_a759,/Documenti/Privacy-e-note-legali,Privacy e note legali
c_i447,/zf/index.php/privacy/index/note-legali,Note legali
c_f248,/zf/index.php/privacy/index/note-legali,Note legali
c_l215,/index.php?option=com_content&view=article&id=142&Itemid=196,Note legali
c_f618,index.php?action=index&p=327,Note legali
c_h256,/note-legali,Note Legali
c_i914,/notizia/esame-di-stato-di-licenza-media-pubblicazione-dei-risultati-1,Esame di stato di licenza media: pubblicazione dei risultati
c_h606,https://comune.roverchiara.vr.it/note-legali,Note legali
c_m404,/index.php/note-legali,Note Legali
c_g009,/c097057/zf/index.php/privacy/index/note-legali,Note legali
c_e034,privacy.aspx,PRIVACY E NOTE LEGALI
c_a831,/zf/index.php/privacy/index/note-legali,Note legali
c_l700,/home/info/legali.html,Note legali
c_d330,notelegali.aspx,Note Legali
c_a132,http://www.comune.albanolaziale.rm.it/flex/cm/pages/ServeBLOB.php/L/IT/IDPagina/129,Note legali
c_d760,/zf/index.php/privacy/index/note-legali,Note legali
c_i152,http://www.comune.sansebastianodapo.to.it/Home/PaginedelComune/tabid/12610/Default.aspx?ID=801,Note legali
c_b067,note_legali.asp,Note legali
c_g635,/note-legali,Note legali
c_f474,/zf/index.php/privacy/index/note-legali,Note legali
c_i781,http://www.comune.soglio.at.it/Home/Pagine-del-Comune?ID=3796,Note legali
c_h893,/zf/index.php/privacy/index/note-legali,Note legali
c_l583,/index.php/note-legali,Note legali
c_f024,"/Mediacenter/FE/CategoriaMedia.aspx?idc=15&explicit=SI
				",Note legali
c_d019,/note-legali,Note Legali
c_l429,/note-legali,Note legali
c_f531,/2015-09-13-11-54-42,Note Legali
c_l096,/Comune/Comunicazione/Privacy-e-note-legali/Note-legali,Note legali
c_c363,/on-line/Home/Notelegali.html,Note legali
c_i294,/note-legali,Note legali
c_g320,index.php?action=index&p=295,Note legali
c_l995,#,Note Legali
c_b572,../../servizi/Menu/dinamica.aspx?idSezione=616&idArea=17951&idCat=17999&ID=17999&TipoElemento=categoria,Note legali
c_b088,/note_legali.aspx,Note Legali
c_i980,http://www.comune.strona.bi.it/Home/Pagine-del-Comune?ID=4943,Note legali
c_g137,/zf/index.php/privacy/index/note-legali,Note legali
c_h738,/samassi/zf/index.php/servizi-aggiuntivi/index/index/idtesto/20045,Note Legali
c_f376,/NoteLegali/tabid/522/language/it-IT/Default.aspx,Note Legali
c_a149,/index.php?option=com_content&view=article&id=2&Itemid=154&lang=it,Note legali e Web policy
c_g834,/legali/note.asp,Note legali
c_f726,/index.php/14-cat-serv-online/86-art-note-legal,Note legali
c_f399,/note-legali,Note legali
c_m185,https://www.comune.zolapredosa.bo.it/../note-legali,Note legali
c_l147,/Comune/Comunicazione/Privacy-e-note-legali/Note-legali,Note legali
c_c318,index.php?option=com_content&task=view&id=2681&Itemid=142,Note legali
c_l517,/note-legali/,Note legali
c_d127,noteLegali.php,Note Legali
c_h554,http://www.comune.rora.to.it/Home/Pagine-del-Comune?ID=3627,Note legali
c_l844,index.php?action=index&p=10002,Note legali
c_e366,/note-legali.html,Note legali
c_h104,note-lagali.asp,Note legali
c_e736,http://www.comune.lula.nu.it/index.php/tzente/noteLegali,Note Legali
c_d824,notelegali.html,Note Legali
c_e673,https://www.comune.longhena.bs.it/note-legali,Note legali
c_l452,index.php?action=index&p=10002,Note legali
c_d062,http://www.comune.cortemilia.cn.it/Home/Pagine-del-Comune?ID=5565,Note legali
c_c573,http://www.comune.cesena.fc.it/notelegali,Note Legali e Crediti
c_i484,http://www.comune.scagnello.cn.it/PaginedelComune/tabid/10057/Default.aspx?ID=965,Note legali
c_b698,/content/note-legali,Note legali
c_b732,/index.php/privacy-e-note-legali,Privacy e Note legali
c_g025,#,Note Legali
c_i938,http://www.comune.stanghella.pd.it/Home/Pagine-del-Comune?ID=5271,Note legali
c_b227,/index.php?option=com_content&view=article&id=128&Itemid=209,Note Legali
c_e448,https://www.comune.lapio.av.it/note-legali/,Note legali
c_i892,/c059030/zf/index.php/privacy/index/note-legali,Note legali
c_m078,/note-legali/,Note legali
c_a958,./pagina604_note-legali.html,Note legali
c_b677,/jsps/3/MenuServizioTop/448/Note_Legali.jsp,Note Legali
c_l239,http://www.comune.torrazzo.bi.it/Home/Pagine-del-Comune?ID=5708,Note legali
c_c436,/sezione-informazioni/utilita/note-legali,Note legali
c_d259,/linkveloci/notelegali/,Note legali
c_i191,http://www.comune.santagatabolognese.bo.it/modulistica/note-legali,Note legali
c_l669,http://www.comune.varallo.vc.it/Home/Pagine-del-Comune?ID=3828,Note legali
c_l393,http://www.comune.tresnuraghes.or.it/index.php/info/notelegali,Note legali
c_c066,#,Note legali
c_m351,/Comune/Comunicazione/Privacy-e-note-legali/Note-legali,Note legali
c_e761,/zf/index.php/privacy/index/note-legali,Note legali
c_h153,http://www.comune.radda-in-chianti.si.it/it/content/note-legali,Note Legali
c_a372,/Comune/Comunicazione/Privacy-e-note-legali,Privacy e note legali
c_i742,/note-legali,Note legali
c_a722,http://www.comunedibaunei.it/index.php/info/notelegali,Note legali
c_a237,/comune_altivole/index.php/17-footer/25-note-legali,Note Legali
c_m214,/zf/index.php/privacy/index/note-legali,Note legali
c_e624,/Comune/Comunicazione/Privacy-e-note-legali/Note-legali,Note legali
c_l956,/opencms/home/Note-legali/index.html,Note legali
c_g526,http://www.comune.peveragno.cn.it/portale-istituzionale/note-legali/,Note legali
c_b724,/info/note-legali,Note legali
c_b374,index.php?action=index&p=10002,Note legali
c_h779,http://www.comune.sanbiagiosaracinisco.fr.it/index.php?id_sezione=248,Note legali
c_a108,/note-legali,Note legali
c_i492,https://www.comunescalettazanclea.it/note-legali/,Note Legali
c_g875,http://comune.ponzanoveneto.tv.it/note-legali.html,Note legali
c_c070,/zf/index.php/privacy/index/note-legali,Note legali
c_f788,/zf/index.php/privacy/index/note-legali,Note legali
c_f272,http://www.comune.mogoro.or.it/note-legali/,Note legali
c_c420,/cefaladiana/zf/index.php/servizi-aggiuntivi/index/index/idtesto/3,Note Legali
c_f622,/note-legali/,Note legali
c_g463,/index.php/note-legali,Note legali
c_i304,http://www.comune.santarcangelo.rn.it/../note-legali,Note legali
c_a734,https://www.comune.beinasco.to.it/notelegali,Note legali
c_c709,/zf/index.php/privacy/index/note-legali,Note legali
c_i754,/index.php/it/note-legali,Note legali
c_c359,privacy.aspx,PRIVACY E NOTE LEGALI
c_l556,/jsite/component/content/article/26-articles/231-note-legali,note legali
c_e327,notelegali.aspx,Note Legali
c_l805,/note-legali,Note legali
c_d865,/index.php/note-legali,Note legali
c_h450,/note-legali,Note legali
c_e798,/zf/index.php/privacy/index/note-legali,Note legali
c_e632,https://comuneloano.it/note-legali/,Note legali
c_m202,index.php?action=index&p=10002,Note legali
c_d189,index.php?action=index&p=10002,Note legali
c_a671,http://www.comune.barolo.cn.it/Home/Pagine-del-Comune?ID=5444,Note legali
c_i392k,/myportal-servlet-container/search-getpage?template=/regioneveneto/myportal/hierarchicalLifts&type=rve:html-generico&ente=SanVitoCadore&scheda=noteLegali&nodeName=NoteLegali.html&source=ALFRESCO&area=Amministrazione,Note Legali
c_i611,/zf/index.php/privacy/index/note-legali,Note legali
c_c532,http://www.comune.cerrione.bi.it/Home/Pagine-del-Comune?ID=4964,Note legali
c_c162,index.php?option=com_content&view=article&id=231&catid=26,note legali
c_l297,http://sac2.halleysac.it/c024108/sa/sa_p_testo.php?x=56bbf19e3e5d623e7acb162ecf862289&idservizio=10003&idtesto=22&idfoto=&fogliaClick=root1_0&fnode=0#0,Note legali
c_f360,/zf/index.php/privacy/index/note-legali,Note legali
c_c498,/zf/index.php/privacy/index/note-legali,Note legali
c_h684,https://www.comune.salbertrand.to.it/note-legali/,Note legali
c_g571,index.php?T1=58,Richiedere la Licenza di pesca
c_b289,/index.php/note-legali-e-privacy.html,Note Legali
c_g064,http://www.comune.onani.nu.it/index.php/info/notelegali,Note legali
c_b266,http://www.comune.buonabitacolo.sa.it/pagina576_note-legali.html,Note legali
c_b636,/altro/note-legali/,Note legali
c_f675,/myportal-servlet-container/search-getpage?template=/regioneveneto/myportal/hierarchicalLifts&type=rve:html-generico&ente=MonticelloConteOtto&scheda=noteLegali&nodeName=NoteLegali.html&source=ALFRESCO&area=Amministrazione,Note Legali
c_l628,http://www.vallodellalucania.gov.it/Note-Legali,Note Legali
c_670,/c018099/zf/index.php/privacy/index/note-legali,Note legali
c_h542,/c040037/images/Modulistica/Amministrazione%20Trasparente/Note%20legali%20-%20Decreto%20Legislativo%207%20marzo%202005.pdf,Note Legali
c_d131,/zf/index.php/privacy/index/note-legali,Note legali
c_i703,index.php?option=com_content&view=article&id=8&catid=12,Note legali
c_a333,#,Note Legali
c_d561,/index.php?option=com_content&view=article&id=2648&Itemid=1178,Note legali
c_i353,/web/santorso/area-istituzionale/area-istituzionale-interna?p_p_id=ALFRESCO_MYPORTAL_CONTENT_PROXY_WAR_myportalportlet_INSTANCE_Yl0I&p_p_lifecycle=1&p_p_state=normal&p_p_mode=view&template=/regioneveneto/myportal/hierarchicalLifts&type=rve:html-generico&ente=Santorso&scheda=noteLegali&nodeName=NoteLegali.html,Note Legali
c_i646,http://www.comune.serralungadalba.cn.it/Home/PaginedelComune/tabid/20746/Default.aspx?ID=1153,Note legali
c_a626,/zf/index.php/privacy/index/note-legali,Note legali
c_f419,https://comune.montaltodicastro.vt.it/comune-informa/32-note-legali/,Note Legali
c_d977,index.php?option=com_content&view=article&id=71&Itemid=237&lang=it,Note Legali
c_g658,http://www.comunepievevergonte.it/Home/Pagine-del-Comune?ID=2224,Note legali
c_h407,/ita/notelegali.asp,Note legali
c_g208,http://www.comune.paceco.tp.it/pagina563_note-legali.html,Note legali
c_e235,/zf/index.php/privacy/index/note-legali,Note legali
c_e242,http://www.comune.guardiapiemontese.cs.it/?page_id=151,Note Legali
