cod_amm,des_amm,Comune,nome_resp,cogn_resp,Cap,Provincia,Regione,sito_istituzionale,Indirizzo,titolo_resp,tipologia_istat,tipologia_amm,acronimo,cf_validato,Cf,mail1,tipo_mail1,mail2,tipo_mail2,mail3,tipo_mail3,mail4,tipo_mail4,mail5,tipo_mail5,url_facebook,url_twitter,url_googleplus,url_youtube,liv_accessibili
c_h391,Comune di Rocca Ciglie',Rocca Ciglie',Luigi,ferrua,12060,CN,Piemonte,http://www.comune.roccaciglie.cn.it,"Via Delle Scuole, 3",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00844540047,rocca.ciglie@cert.ruparpiemonte.it,pec,,,,,,,,,,,,,0
c_h392,Comune di Rocca d'Arazzo,Rocca d'Arazzo,Giovanni,Avidano,14030,AT,Piemonte,http://www.comune.roccadarazzo.at.it/,Piazza Marconi 8,Vicesindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00095370052,comune.roccadarazzo.at@cert.legalmail.it,pec,ragioneria@comune.roccadarazzo.at.it,altro,,,,,,,,,,,0
c_H393,Comune di Rocca D'Arce,Rocca d'Arce,Rocco,Pantanella,3030,FR,Lazio,http://www.roccadarceinforma.it,"Via IV Novembre, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82006290603,suap.roccadarce@pec.it,pec,polmunroccadarce@libero.it,altro,comuneroccadarce.serviziofinanziario@pec.it,pec,comuneroccadarce.ufficiotecnico@pec.it,pec,cucroccadarce@pec.it,pec,,,,,0
c_h394,Comune di Roccadaspide,Roccadaspide,GABRIELE,IULIANO,84069,SA,Campania,http://www.comune.roccadaspide.sa.gov.it,"Via G. Giuliani, 6",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,FINANZE,S,82001710654,protocollo@pec.comune.roccadaspide.sa.it,pec,finanze.roccadaspide@libero.it,altro,,,,,,,,,,,0
c_h395,Comune di Rocca De Baldi,Rocca de' Baldi,Bruno,CURTI,12047,CN,Piemonte,http://www.comune.roccadebaldi.cn.it/,"Via Umberto I ,13",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00454560046,rocca.de.baldi@cert.ruparpiemonte.it,pec,,,,,,,,,,,,,0
c_h396,Comune di Rocca De' Giorgi,Rocca de' Giorgi,Giuseppe Fabrizio,Cabri,27040,PV,Lombardia,http://www.comune.roccadegiorgi.pv.it/,"Frazione Villa Fornace, 3",Vice-Segretario,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00495840183,comune.roccadegiorgi@pec.regione.lombardia.it,pec,info@comune.roccadegiorgi.pv.it,altro,,,,,,,,,,,0
c_h398,Comune di Rocca D' Evandro,Rocca d'Evandro,Angelo,Marrocco,81040,CE,Campania,http://www.comuneroccadevandro.it,Viale Della Liberta',Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80007730619,comuneroccadevandro@pec.it,pec,affarigenerali@comuneroccadevandro.it,altro,ragioneria@comuneroccadevandro.it,altro,ufficiotecnico@comuneroccadevandro.it,altro,segreteria@comuneroccadevandro.it,altro,,,,,0
c_h399,Comune di Rocca di Botte,Rocca di Botte,Renato,Pietroletti,67066,AQ,Abruzzo,http://www.comune.roccadibotte.aq.it,"Via Delle Scuole, 2",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00181800665,info@pec.comune.roccadibotte.aq.it,pec,,,,,,,,,,,,,0
c_h400,Comune di Rocca di Cambio,Rocca di Cambio,Gennarino,Di Stefano,67047,AQ,Abruzzo,http://www.comune.roccadicambio.aq.it,Via Duca Degli Abruzzi 1,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00213130669,vigili.roccadicambio@legalmail.it,pec,comuneroccadicambio@virgilio.it,altro,,,,,,,,,,,0
c_h401,Comune di Rocca di Cave,Rocca di Cave,Gabriella,Federici,30,RM,Lazio,http://www.roccadicave.rm.gov.it,Piazza Eugenio Maggi 16,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,85003570588,segreteriaroccadicave@pec.provincia.roma.it,pec,roccadicave@provincia.roma.it,altro,,,,,,,,,,,0
c_h402,Comune di Rocca di Mezzo,Rocca di Mezzo,Mauro,Di Ciccio,67048,AQ,Abruzzo,http://www.comune.roccadimezzo.aq.it,Piazza Dell'Oratorio,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80005730660,ragioneria.roccadimezzo@legalmail.it,pec,ragioneria@comune.roccadimezzo.aq.it,altro,demografici.roccadimezzo.aq@legalmail.it,pec,,,,,,,,,0
c_h403,Comune di Rocca di Neto,Rocca di Neto,Tommaso,Blandino,88821,KR,Calabria,http://www.comune.roccadineto.kr.it/,"Corso Umberto I, N. 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00239690795,protocollo-albopretorio.roccadineto@asmepec.it,pec,poliziamunicipale.roccadineto@asmepec.it,pec,,,,,,,,,,,0
c_h404,Comune di Rocca di Papa,Rocca di Papa,Pasquale,Boccia,40,RM,Lazio,http://www.comune.roccadipapa.rm.it,Corso Costituente 26,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,01238260580,protocollo@pec-comuneroccadipapa.it,pec,statocivile@pec-comuneroccadipapa.it,pec,elettorale@pec-comuneroccadipapa.it,pec,demografici@pec-comuneroccadipapa.it,pec,bilancio@pec-comuneroccadipapa.it,pec,,,,,1
c_h405,Comune di Roccafiorita,Roccafiorita,Carmelo Concetto,Orlando,98030,ME,Sicilia,http://www.comuneroccafiorita.gov.it,"Piazza Autonomia, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,87000330834,comunediroccafiorita@primapec.com,pec,,,,,,,,,,,,,0
c_h406,Comune di Roccaforte Ligure,Roccaforte Ligure,Giorgio Giuseppe,Torre,15060,AL,Piemonte,http://www.comune.roccaforteligure.al.it,"Piazza Fratelli Bisio, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,83003030067,roccaforte.ligure@cert.ruparpiemonte.it,pec,,,,,,,,,,,,,0
c_h407,Comune di Roccaforte Mondovi',Roccaforte Mondovi',Paolo,Bongiovanni,12088,CN,Piemonte,http://www.comune.roccafortemondovi.cn.it,Via IV Novembre  Nr.1,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00478600042,roccaforte.mondovi@cert.ruparpiemonte.it,pec,,,,,,,,,,,,,2
c_h408,Comune di Roccaforte del Greco,Roccaforte del Greco,Emma,Caprino,89060,RC,Calabria,http://www.comune.roccafortedelgreco.rc.it,"Piazza Sgro', 1",Commissario Straordinario,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80002370809,protocollo.roccafortedelgreco@asmepec.it,pec,ragioneria@comune.roccafortedelgreco.rc.it,altro,,,,,,,,,,,0
c_h409,Comune di Roccaforzata,Roccaforzata,IACCA,Roberto,74020,TA,Puglia,http://www.comune.roccaforzata.ta.it/,Via Giovanni XXIII 8,SINDACO,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80005170735,protocollo.comuneroccaforzata@pec.rupar.puglia.it,pec,comune.roccaforzata@tiscalinet.it,altro,,,,,,,https://www.facebook.com/comunediroccaforzata/,https://twitter.com/roccaforzata,,,0
c_h411,Comune di Roccagiovine,Roccagiovine,Marco,Bernardi,20,RM,Lazio,http://www.comunediroccagiovine.it,Via Del Rio 1,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,86001850584,protocollo@pec.comunediroccagiovine.it,pec,amministrativo@comunediroccagiovine.it,altro,,,,,,,,,,,1
c_h412,Comune di Roccagloriosa,Roccagloriosa,Giuseppe,Balbi,84060,SA,Campania,http://www.comune.roccagloriosa.sa.it,Via San Cataldo,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,84001770654,protocollo.roccagloriosa@asmepec.it,pec,segretario.roccagloriosa@asmepec.it,pec,ragioneria.roccagloriosa@asmepec.it,pec,utc.roccagloriosa@asmepec.it,pec,anagrafe.roccagloriosa@asmepec.it,pec,https://www.facebook.com/roccagloriosa,https://www.twitter.com/roccagloriosa,https://www.youtube.com/roccagloriosa,,0
c_h413,Comune di Roccagorga,Roccagorga,Carla,Amici,4010,LT,Lazio,http://www.comuneroccagorga.lt.it,"Via 28 Maggio, 2",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80004390599,protocollogenerale@comuneroccagorga.telecompost.it,pec,servizidemografici@comuneroccagorga.telecompost.it,pec,areavigilanza@comuneroccagorga.telecompost.it,pec,areacontabile@comuneroccagorga.telecompost.it,pec,areatecnica@comuneroccagorga.telecompost.it,pec,,,,,0
c_h414,Comune di Rocca Grimalda,Rocca Grimalda,Antonio,Facchino,15078,AL,Piemonte,http://www.comuneroccagrimalda.it,"Piazza Senatore Borgatta, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,84000410062,comuneroccagrimalda@legalmail.it,pec,affarigenerali@comuneroccagrimalda.it,altro,,,,,,,,,,,0
c_h416,Comune di Rocca Imperiale,Rocca Imperiale,Giuseppe,Ranu',87074,CS,Calabria,http://www.comune.roccaimperiale.cs.it,Via Castello Aragona,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,81000250787,comuneroccaimperiale.segreteria@postecert.it,pec,protocollo@comune.roccaimperiale.cs.it,altro,,,,,,,,,,,0
c_h417,Comune di Roccalbegna,Roccalbegna,Massimo,Galli,58053,GR,Toscana,http://www.comune.roccalbegna.gr.it,"Piazza Marconi, 51",sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00117330530,Comune.roccalbegna@postacert.toscana.it,pec,,,,,,,,,,,,,0
c_h418,Comune di Roccalumera,Roccalumera,Gaetano,Argiroffi,98027,ME,Sicilia,http://www.comune.roccalumera.me.it,Piazza M.F.M Di Francia,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00145100830,protocollo@pec.comune.roccalumera.me.it,pec,,,,,,,,,,,,,0
c_h420,Comune di Roccamandolfi,Roccamandolfi,Giacomo,Lombardi,86092,IS,Molise,http://www.comune.roccamandolfi.is.it,"Via Salita Municipio,1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80000510943,comuneroccamandolfi@postecert.it,pec,comuneroccamandolfi@tiscali.it,altro,,,,,,,,,,,0
c_h421,Comune di Rocca Massima,Rocca Massima,Angelo,Tomei,4010,LT,Lazio,http://www.comuneroccamassima.it/web/,"Via Municipio, 47",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,PA,S,80004750594,protocollo@pec.comuneroccamassima.it,pec,info@comuneroccamassima.it,altro,ragioneria@comuneroccamassima.it,altro,,,,,,,,,0
c_h422,Comune di Roccamena,Roccamena,Gianfranco,Taormina,90040,PA,Sicilia,http://www.comune.roccamena.pa.gov.it/,"Via Umberto I, 173",Resp. Area Amministrativa,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,84000270821,comune.roccamena@anutel.it,pec,info@comunediroccamena.it,altro,statocivile.roccamena@legalmail.it,pec,,,,,,,,,0
c_h423,Comune di Roccamonfina,Roccamonfina,Carlo,Montefusco,81035,CE,Campania,http://roccamonfina.asmenet.it/,Via Municipio N. 8,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,COMUNE DI ROCCAMONFINA,S,83001010616,protocollo.roccamonfina@asmepec.it,pec,segretario.roccamonfina@asmepec.it,pec,,,,,,,,,,,0
c_h424,Comune di Roccamontepiano,Roccamontepiano,Orlando,Donatucci,66010,CH,Abruzzo,http://www.comune.roccamontepiano.ch.it,"Via Roma, 33",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80001830696,protocollo@pec.comune.roccamontepiano.ch.it,pec,protocollo@comune.roccamontepiano.ch.it,altro,,,,,,,https://www.facebook.com/#!/pages/Comune-di-Roccamontepiano/206547189416508,,,,0
c_h425,Comune di Roccamorice,Roccamorice,Alessandro,D'Ascanio,65020,PE,Abruzzo,http://www.comune.roccamorice.pe.it,"Via De Horatiis, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,81000090688,COMUNE.ROCCAMORICE@PEC.BUFFETTI.IT,pec,comune.roccamorice@tin.it,altro,,,comune.roccamoricefatturazione@pec.buffetti.it,pec,,,,,,,0
c_h426,Comune di Roccanova,Roccanova,Giulio,Emanuele,85036,PZ,Basilicata,http://www.comune.roccanova.pz.it,"Piazza Del Popolo,12",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82000250769,serv.aagg-demografici@pec.comuneroccanova.it,pec,,,,,,,,,,,,,0
c_h427,Comune di Roccantica,Roccantica,Sciarra,Alberto,2040,RI,Lazio,http://www.comunediroccantica.it,"Via Dei Nobili, 3",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00088910575,comunediroccantica@pec.it,pec,segreteria@comunediroccantica.it,altro,,,,,,,,,,,3
c_h429,Comune di Rocca Pia,Rocca Pia,Mauro,Leone,67030,AQ,Abruzzo,http://www.comune.roccapia.aq.it,Piazza San Rocco 12,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00144520665,comune.roccapia@pec.arc.it,pec,INFO@COMUNE.ROCCAPIA.AQ.IT,altro,,,,,,,,,,,0
c_h431,Comune di Roccapiemonte,Roccapiemonte,Carmine,Pagano,84086,SA,Campania,http://www.comune.roccapiemonte.sa.it,Piazza Zanardelli 1,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00281590653,protocollo.roccapiemonte@asmepec.it,pec,settore.economico.roccapiemonte@asmepec.it,pec,settore.affarigenerali.roccapiemonte@asmepec.it,pec,settore.tecnico.roccapiemonte@asmepec.it,pec,settore.vigilanza.roccapiemonte@asmepec.it,pec,,,,,0
c_h432,Comune di Lariano,Lariano,Maurizio,Caliciotti,40,RM,Lazio,http://www.comune.lariano.rm.it,"Piazza S. Eurosia, 1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,87000270584,protocollo@pec.comune.lariano.rm.it,pec,comune.lariano@inwind.it,altro,,,,,,,,,,,3
c_h434,Comune di Roccaraso,Roccaraso,Francesco,Di Donato,67037,AQ,Abruzzo,http://www.comunediroccaraso.it,"Viale Degli Alberghi, 2/A",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82000150662,protocollo.roccaraso@pec.it,pec,,,,,,,,,,,,,0
c_h436,Comune di Roccaromana,Roccaromana,Anna Filomena,De Simone,81051,CE,Campania,http://www.comuneroccaromana.gov.it,"Via Municipio,15",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80009590615,comune.roccaromana@pec.it,pec,comune.roccaromana@virgilio.it,altro,,,,,,,,,,,0
c_h437,Comune di Rocca San Casciano,Rocca San Casciano,Rosaria,Tassinari,47017,FC,Emilia Romagna,http://www.comune.roccasancasciano.fc.it,"Piazza Tassinari, 15",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80013400405,comune.roccasancasciano@cert.provincia.fc.it,pec,,,,,,,,,,,,,0
c_h438,Comune di Rocca San Felice,Rocca San Felice,Giuseppe,SANTOLI,83050,AV,Campania,http://www.comune.roccasanfelice.av.it,"Via Vincenzo Maria Santoli, 8",Responsabile servizio amministrativo/contabile,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,82000890648,ragioneria.roccasanfelice@asmepec.it,pec,roccasanfelice@tiscalinet.it,altro,,,,,,,,,,,0
c_h439,Comune di Rocca San Giovanni,Rocca San Giovanni,Giovanni Enzo,Di Rito,66020,CH,Abruzzo,http://www.comuneroccasangiovanni.gov.it,"Piazza Degli Eroi, 14",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00216740696,comune.roccasangiovanni@pec.it,pec,segreteria@comuneroccasangiovanni.gov.it,altro,,,,,,,,,,,0
c_h440,Comune di Rocca Santa Maria,Rocca Santa Maria,LINO,DI GIUSEPPE,64010,TE,Abruzzo,http://WWW.COMUNE.ROCCASANTAMARIA.TE.IT,Frazione Imposte,SINDACO,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,ROCCASM,S,80005510674,roccasm@pec.it,pec,ragioneria@roccasm.it,altro,,,,,,,,,,,3
c_h441,Comune di Rocca Santo Stefano,Rocca Santo Stefano,Sandro,Runieri,30,RM,Lazio,http://comune.roccasantostefano.rm.it,"Via Padre Pellegrino Ernetti, 9",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,02871970584,comune.roccasantostefano.rm@pec.it,pec,comune.roccasantostefano@tin.it,altro,,,,,,,,,,,0
c_h442,Comune di Roccascalegna,Roccascalegna,Domenico,Giangiordano,66040,CH,Abruzzo,http://www.comuneroccascalegna.gov.it,"Via Roma, 12",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,81001800697,pec@comuneroccascalegna.it,pec,protocollo@comunediroccascalegna.it,altro,,,,,,,,,,,0
c_h443,Comune di Roccarainola,Roccarainola,Raffaele,De Simone,80030,NA,Campania,http://www.comune.roccarainola.na.it,Via Roma,Legale Rappresentante,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00626900633,protocollo.roccarainola@pec.it,pec,aiello@comune.roccarainola.na.it,altro,elettorale.roccarainola@pec.it,pec,anagrafe.roccarainola@pec.it,pec,,,,,,,0
c_h4439,Comune di Roccasecca,Roccasecca,Anna,Ricci,3038,FR,Lazio,http://www.comune.roccasecca.fr.it,Via Roma N. 7,Responsabile Affari Generali,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,81001750603,comune.roccasecca@legalmail.it,pec,affarigenerali@comune.roccasecca.fr.it,altro,,,,,,,,,,,1
c_h444,Comune di Roccasecca Dei Volsci,Roccasecca dei Volsci,Barbara,Petroni,4010,LT,Lazio,http://www.comune.roccaseccadeivolsci.lt.it,Piazza Umberto I,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00144970597,ROCCASECCADEIVOLSCI@POSTECERT.IT,pec,ECOFINROCCASECCA@LIBERO.IT,altro,,,,,,,,,,,0
c_h445,Comune di Roccasicura,Roccasicura,Fabio,Milano,86080,IS,Molise,http://www.comune.roccasicura.is.it,Piazza G. Marconi N.24,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80050240946,comune.roccasicura@postecert.it,pec,,,,,,,,,,,,,0
c_h446,Comune di Rocca Sinibalda,Rocca Sinibalda,Giancarlo,Marotti,2026,RI,Lazio,http://www.comune.roccasinibalda.ri.it,"Piazza Della Vittoria, 15",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00082300575,segreteria.roccasinibalda.ri@legalmail.it,pec,roccasinibalda@tiscali.it,altro,,,,,,,,,,,0
c_h447,Comune di Roccasparvera,Roccasparvera,Giancarlo,PRESTA,12010,CN,Piemonte,http://www.comune.roccasparvera.cn.it,"P.zza 4 Martiri, 1",Segretario Comunale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80001110040,roccasparvera@cert.ruparpiemonte.it,pec,,,,,,,,,,,,,0
c_h448,Comune di Roccaspinalveti,Roccaspinalveti,FRANCO,PAGLIONE,66050,CH,Abruzzo,http://www.comuneroccaspinalveti.it,"Piazza Roma, 25",SINDACO,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,83000390696,comune@pec.comuneroccaspinalveti.it,pec,ragroccaspinalveti@yahoo.it,altro,,,,,,,,,,,0
c_h449,Comune di Roccastrada,Roccastrada,Francesco,Limatola,58036,GR,Toscana,http://www.comune.roccastrada.gr.it,"Corso Roma, 8",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00117110536,comune.roccastrada@postacert.toscana.it,pec,info@comune.roccastrada.gr.it,altro,,,,,,,,,,,0
c_h450,Comune di Rocca Susella,Rocca Susella,Pierluigi,Barzon,27052,PV,Lombardia,http://www.comune.roccasusella.pv.it,"Frazione Susella,1",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00487150187,comune.roccasusella@pec.regione.lombardia.it,pec,comuneroccasusella@virgilio.it,altro,,,,,,,,,,,0
c_h451,Comune di Roccaverano,Roccaverano,FABIO,VERGELLATO,14050,AT,Piemonte,http://www.comune.roccaverano.at.it,Via Bruno 18,SINDACO,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00182620054,roccaverano@cert.ruparpiemonte.it,pec,ragioneria@comune.roccaverano.at.it,altro,,,,,,,,,,,0
c_h452,Comune di Roccavignale,Roccavignale,AMEDEO,FRACCHIA,17017,SV,Liguria,http://www.comune.roccavignale.sv.it,Via Roma N. 20,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00341340099,protocollo@pec.comune.roccavignale.sv.it,pec,,,,,,,,,,,,,0
c_h453,Comune di Roccavione,Roccavione,Germana,Avena,12018,CN,Piemonte,http://www.comune.roccavione.cn.it,"Via Santa Croce, 2",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00468120043,comune.roccavione.cn@legalmail.it,pec,protocollo@comune.roccavione.cn.it,altro,,,,,,,,,,,0
c_h454,Comune di Roccavivara,Roccavivara,Franco,Antenucci,86020,CB,Molise,http://www.comune.roccavivara.cb.it,"Via Papa Giovanni XXIII, 10",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80005880705,comune.roccavivaracb@legalmail.it,pec,amministrazione@comune.roccavivara.cb.it,altro,,,,,,,,,,,0
c_h455,Comune di Roccella Valdemone,Roccella Valdemone,Giuseppe,Sparta,98030,ME,Sicilia,http://www.comune.roccellavaldemone.me.it,Via Umberto I 28,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,01277110837,segreteria@pec.comune.roccellavaldemone.me.it,pec,ragioneria@pec.comune.roccellavaldemone.me.it,pec,demografici@pec.comune.roccellavaldemone.me.it,pec,utc@pec.comune.roccellavaldemone.me.it,pec,sindaco@pec.comune.roccellavaldemone.me.it,pec,,,,,0
c_h456,Comune di Roccella Jonica,Roccella Ionica,Giuseppe,Certoma,89047,RC,Calabria,http://www.comune.roccella.rc.it/,Via Cristoforo Colombo,Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,81000950808,protocollo.roccellaionica@asmepec.it,pec,comunediroccellajonica@roccella.it,altro,,,,,,,,,,,0
c_h458,Comune di Rocchetta a Volturno,Rocchetta a Volturno,SARA,MOLLICHELLI,86070,IS,Molise,http://www.comune.rocchettaavolturno.is.it,"Piazza S. Domenico, 5",Segretario Comunale,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80002310946,protocollo.rocchettaavolturno@pec.it,pec,,,,,,,,,,,,,0
c_h459,Comune di Rocchetta E Croce,Rocchetta e Croce,Geremia,Salvatore,81042,CE,Campania,http://www.comune.rocchettaecroce.ce.it,"Via Cavour, 4",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80101350611,protocollo.rocchettaecroce@asmepec.it,pec,ragioneria.rocchettaecroce@asmepec.it,pec,,,,,,,,,,,0
c_h460,Comune di Castel Vittorio,Castel Vittorio,Gian Stefano,Orengo,18030,IM,Liguria,http://www.comune.castelvittorio.im.it,"Via B. Caviglia, 21",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00246590087,comune.castelvittorio.im@legalmail.it,pec,demog.castelvittorio@libero.it,altro,,,,,,,,,,,0
c_H460im,Comune di Rocchetta Nervina,Rocchetta Nervina,Alina,Gastaudo,18030,IM,Liguria,http://www.rocchettanervina.com,"Via Rimembranza, 17",Vicesindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,81004410080,comunedirocchettanervina@legalmail.it,pec,comunedirocchetta@libero.it,altro,,,,,,,,,,,0
c_h461,Comune di Rocchetta di Vara,Rocchetta di Vara,Riccardo,Barotti,19020,SP,Liguria,http://www.comune.rocchettadivara.sp.it,"Piazza Marconi, 17",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,80007010111,protocollo@pec.comune.rocchettadivara.sp.it,pec,protocollo@comune.rocchettadivara.sp.it,altro,,,,,,,,,,,0
c_h462,Comune di Rocchetta Belbo,Rocchetta Belbo,Alessandro,Pio,12050,CN,Piemonte,http://www.comune.rocchetta-belbo.cn.it,"Piazza Liberta', 4",Sindaco,Comuni e loro Consorzi e Associazioni,Pubbliche Amministrazioni,,S,00338460041,comune.rocchettabelbo.cn@cert.legalmail.it,pec,rocchetta.belbo@reteunitaria.piemonte.it,altro,,,,,,,,,,,0
